CPF,Nome,Idade,Sexo,Email,Nota_ENEM,Abandono,Semestre,CRA_Segundo_Semestre,CRA_Quarto_Semestre,CRA_Sexto_Semestre
22208654773,João Nascimento,23,F,isaac85@example.org,709,False,,5.466088421422449,6.630622522490953,8.231126163673473
59962713439,Luiza Rocha,20,F,correialorenzo@example.org,691,False,,8.504982114400557,6.65466527758413,7.547959145323062
48386042578,Maria Vitória Dias,20,F,oliveiracalebe@example.net,777,False,,9.634281281678067,7.275228468037081,6.191856794604903
58732519174,Dr. Rafael da Paz,22,M,da-cunhalarissa@example.net,667,False,,9.942303374739605,7.6907408492127445,8.20930598287846
48312692769,Beatriz Costa,26,F,emanuel53@example.com,756,False,,6.783052862445095,5.019401346107476,6.472877099411864
40958706911,Maria Fernanda Nogueira,22,M,sophiecaldeira@example.net,672,False,,7.373764175720245,7.9052966955829564,6.5178682402931205
81252165165,Dr. Alexandre Correia,27,F,rafaelda-cunha@example.com,661,True,1.0,6.0846368276711695,5.319077399408868,7.256694874056615
71642360129,Vitória Alves,19,M,isaacpinto@example.net,672,True,7.0,9.943729874453016,7.5087925151193655,6.126702128168462
43052621571,Bruno Souza,25,M,gabrielanogueira@example.net,773,True,3.0,5.681830551509354,6.399783554975626,6.211950592941841
68596022161,Lorenzo Mendes,27,M,nogueiraesther@example.org,795,False,,9.593772051237291,9.464241398844809,5.233258575035361
32699191316,Daniela das Neves,25,F,barbosajoao-lucas@example.com,668,True,1.0,5.709192192366037,6.464185643244942,6.86950961969407
88143575242,Dr. Isaac Alves,19,M,icardoso@example.org,708,True,4.0,7.209008243613022,7.81065718862882,6.32096014650786
29920672166,Heloísa Silva,24,M,rsantos@example.com,772,False,,8.642371206247937,5.9474796772337815,8.97074446097486
79415528424,Milena da Cruz,21,F,maite01@example.net,800,False,,6.05456324333663,5.8292998757522545,5.956273285335898
48125203354,Isabella Peixoto,27,F,gustavo-henrique41@example.net,653,False,,6.595938875429148,9.605399784674013,6.035085849315358
22780922289,Dr. Lucas Melo,28,F,ceciliaramos@example.org,665,True,6.0,5.526395481197618,5.479128307915503,6.4739570856614685
57231420785,Benjamin Azevedo,25,F,sophie12@example.com,677,True,6.0,8.119284996237937,6.361516011420578,8.826632018295069
31842144964,Davi Lucas Ramos,23,M,davi-lucas90@example.org,699,False,,9.073046063286492,7.47450244553879,6.450416431055253
7072369932,Gabriela Cardoso,22,M,rcardoso@example.com,681,False,,9.71278894844926,8.697639375160463,5.962399178800731
90386188387,Lucca Costa,27,F,qcarvalho@example.org,704,True,3.0,6.1061486951698445,7.347944555734574,5.229367338146133
10152651414,Lucas Gabriel Aragão,23,F,snunes@example.org,714,True,6.0,6.058444887604109,7.1656682687170346,5.818535774549472
12546710052,Juan Santos,26,F,nicole01@example.com,773,True,8.0,8.262920607689189,8.997295291148653,9.055828762732105
92642717630,Maria Eduarda Lima,27,M,vieiraluiz-miguel@example.org,683,True,2.0,7.569403917750266,9.901661979739368,5.616805028608704
40773169328,Alexandre Martins,22,M,aragaolara@example.com,723,True,5.0,6.283994739372468,6.449889225052869,8.546302425687184
75362050905,Emanuella Martins,24,F,fernandeseduardo@example.org,727,False,,8.354986176868518,6.312345851539437,7.7153800684488445
83118511105,Sra. Eduarda Pinto,24,M,juan99@example.com,729,True,6.0,8.447865263859208,9.507575615325019,6.645516641116409
9020291744,Nicolas Viana,27,M,goncalvesanthony@example.net,740,True,8.0,7.930281428466652,9.412670606175332,8.838805372091729
27262740028,Catarina Azevedo,19,M,hcostela@example.org,676,False,,5.34006093779893,7.406287579247114,9.42626639799774
79828984485,Enzo Pinto,18,M,wfernandes@example.com,758,False,,6.328627429714442,5.656705436185762,8.878938839818366
45562224016,Daniela Rocha,23,M,nicole89@example.org,672,False,,9.36199480759555,8.242905619879588,5.526533771947878
94452425718,Clarice Dias,18,F,martinsmiguel@example.org,650,False,,7.467727582177732,7.1477594056333125,7.544355085182152
37765797845,Dr. Kevin da Mota,26,M,gabrielacardoso@example.net,662,False,,8.52331038022638,5.074649506961028,9.519996992409924
75537651350,Eloah Lopes,19,F,thiagofreitas@example.org,678,True,3.0,6.566702788894189,8.234596622523064,5.72326211662026
36745560186,Ian Nascimento,26,M,fariasenzo-gabriel@example.net,730,True,2.0,8.639436664459854,5.95746089099158,6.146953488303563
82316667449,Ana Luiza da Mota,23,F,luiz-fernandolima@example.net,718,True,8.0,8.965987036254816,7.349249047645711,6.708973375530318
96826211323,Isabella Aragão,20,M,baragao@example.com,730,False,,8.393852820260339,9.276868326951327,9.520206311316056
40758077234,Danilo Viana,21,F,jesusjoao-felipe@example.org,765,True,2.0,6.975740204582816,7.627507114639232,9.88671027219836
71134426188,Brenda Oliveira,26,M,oliveiradavi-luiz@example.com,774,False,,6.300105041381285,9.304034691503128,6.194481430842913
56796212130,Sra. Camila da Mata,23,M,aragaomaria-cecilia@example.org,784,False,,8.977735820203044,8.731385995547889,8.007319074546059
81895973838,Marcelo Souza,24,F,maria-clara53@example.org,662,True,8.0,5.906910253791843,9.026259037730139,9.48522573135656
82116414070,Srta. Isabel Moura,19,F,barbosaluana@example.net,770,True,2.0,8.45523706882371,8.247818435836088,5.4560989745795805
60295395853,Laís Santos,27,M,joao-miguelfreitas@example.org,667,True,4.0,7.194226336985514,8.848931158115697,6.2769134986051425
50373114931,Lucas Gabriel Moraes,24,M,liviada-rocha@example.com,780,True,3.0,5.310254261407888,6.63291489858641,8.79001950094992
85794652163,Gustavo Mendes,24,M,orezende@example.net,758,False,,5.719624622925142,8.244133465743204,8.250520800633186
60538229368,Marcos Vinicius Duarte,27,F,joana57@example.org,681,False,,6.030118261344004,5.73311666377155,9.74078303372535
12888116586,Diego Freitas,27,F,qsilveira@example.net,784,True,2.0,7.66666673671119,8.166083220012238,9.774547877227464
16701634181,Isis Novaes,26,M,marcelo20@example.com,677,False,,5.174950509475284,5.731284409672237,8.926185436175398
8081208056,Gustavo Santos,22,M,ycarvalho@example.org,755,False,,6.2193691972257445,8.268310599601286,8.56258783234086
72663808017,Matheus da Mata,18,F,qlima@example.org,680,True,6.0,6.559462585498486,5.740942784325538,6.440439760167073
43254397990,Rafaela Ramos,21,M,piresolivia@example.com,794,True,5.0,9.324582313199437,7.574575414775907,8.964811107831832
45701685657,Enzo Gabriel Silva,22,M,moreiracamila@example.com,739,False,,8.674152778510507,5.433039110084578,6.973185663054021
26397823178,Pietro Moraes,20,M,raquel65@example.net,745,False,,5.219439819047531,5.379413076178865,7.152981877261206
34006876920,Joana Mendes,18,F,xcastro@example.com,778,True,1.0,5.633904268685815,6.880980671343662,8.727652886208944
31686086690,Ana Julia Pires,27,F,ycunha@example.net,754,True,3.0,5.282918293244943,8.8152253001777,9.683904766462124
40014371200,Paulo Teixeira,21,M,alicemoura@example.org,677,False,,6.334824127053848,9.68533679100918,6.792428784283177
18373527060,Rafael Porto,25,M,nina83@example.net,645,True,2.0,5.500237070340907,8.288547659965596,7.028602895415078
43583666702,Vitor Gabriel da Costa,18,F,rda-mata@example.org,702,False,,8.774715658766814,5.397671516502282,7.533887367632584
20207741011,Srta. Raquel Novaes,24,M,sofia51@example.org,757,False,,8.096645703955545,5.008670817695965,9.653485096019649
97586859581,Agatha Novaes,22,M,henrique40@example.org,753,True,3.0,9.667454688157797,8.444304829359176,8.585214840484582
6523980618,Maria Eduarda Alves,27,F,theo54@example.com,717,False,,6.880528481671485,5.93353689018232,5.0319292707681
3934789051,Marcos Vinicius Campos,28,F,da-costajoao-miguel@example.org,726,False,,6.305775557289355,6.538503077458409,7.962461188940747
36271999112,Dra. Laís Novaes,21,F,joao-vitor31@example.com,685,False,,6.352487677639202,8.276113870383007,8.843691359496376
53222715125,Dr. Lucas Gabriel Farias,19,M,daniela64@example.com,665,True,1.0,8.773442682827701,5.557331725051931,6.47510716073914
9021717111,Maria Novaes,20,M,yago67@example.net,797,False,,5.700623558539034,7.067952467063984,9.550110669498645
47988031935,Esther Alves,24,M,nicole63@example.org,742,False,,8.694440214555172,9.680352139338897,7.985588823061651
84384523224,Ana Clara Campos,20,M,kda-rocha@example.com,732,True,3.0,6.709380940529179,7.5477281473123625,9.838579972906912
92441499844,Brenda Gomes,28,F,da-luzmanuela@example.org,736,False,,6.004539469579063,8.29299948773854,5.280912338240674
49244285165,Lucas Castro,24,M,acorreia@example.org,655,True,5.0,7.745547516859995,8.624549323003286,8.57464157483895
66419336100,Maria Julia Barbosa,23,M,duartesamuel@example.com,672,False,,7.5674207210316755,6.538502073829903,8.678114346211085
10800561346,Davi Luiz Pires,26,M,joao-guilherme52@example.net,642,False,,8.96810525272685,8.74507267177649,9.53945788650124
55595745825,Melissa Souza,24,F,cardosoana@example.net,786,False,,6.065754903610905,5.462285161813447,7.597612406533756
5827680515,Gabrielly Carvalho,26,F,aragaonina@example.org,689,True,6.0,8.01509499220548,9.64652134414171,5.616707945707625
5333615477,Emilly Fernandes,20,F,acastro@example.com,778,False,,6.28601758862076,5.678743039604253,6.082759505980903
39779937688,Vitor da Rocha,24,F,luiz-fernandolima@example.org,744,True,2.0,7.348862257876005,8.891172097823276,9.031340388257192
94552404526,Isadora das Neves,23,F,wda-rocha@example.com,731,False,,6.527325679854507,5.8120083108655844,6.24615985178112
26380954206,Theo da Rosa,20,M,qlima@example.net,714,True,6.0,8.845235876274266,7.3739749761065765,5.424805916711074
59022134780,Vinicius Monteiro,23,M,da-pazluiz-miguel@example.net,683,True,5.0,8.304696379382108,9.691538403205453,7.5296954533457106
47252755088,Vitória Ferreira,19,F,nicoledas-neves@example.net,720,True,5.0,6.058511310776312,5.847150686323271,6.558418835727357
60353321115,Francisco Cunha,28,M,jcardoso@example.net,758,True,5.0,8.747466808400027,9.367335015795993,6.158000173682716
443022501,Dr. Otávio Costela,22,F,ramosmaysa@example.com,673,False,,5.970534641809006,7.293309656928471,6.248186516689518
1289006436,Ana Luiza Lopes,23,M,goncalvesmaria-sophia@example.org,718,False,,9.590864984864648,9.937179157035828,9.30483107077313
72544863363,Isabel Alves,24,F,maria-sophiaferreira@example.net,671,False,,6.321306841790328,8.776868965062619,6.364983802057305
33095302967,Juliana Moreira,21,M,lmoreira@example.com,765,True,6.0,7.772247929121585,6.424452765808844,8.400415922192057
7584045110,Pedro Miguel Novaes,18,F,meloarthur@example.com,762,False,,5.132884319021118,9.214901583160938,9.113121915999525
5249585704,Esther Silveira,24,F,lucca77@example.com,740,True,4.0,5.981951221786178,7.018156822530469,7.326896734960651
61913626643,Dra. Ana Júlia da Paz,23,F,kcosta@example.com,691,True,8.0,8.274375743705262,7.650849507483288,7.985275501180846
30261093862,Carolina Castro,26,F,renan51@example.net,692,False,,9.571139146547297,7.063355062247834,8.171578168383569
87497869959,Alexia Nogueira,26,M,yfreitas@example.net,766,False,,8.587580555028858,9.943521788866036,6.695439125938496
57686706888,Sr. Benjamin Alves,18,M,mendesjuan@example.com,699,False,,8.323637428912646,8.346618233973885,9.42257526038264
